family,config,config_label,ptbxl_auprc_value_median_step_0,ptbxl_auprc_value_std_step_0,ptbxl_auprc_pct_median_step_0,ptbxl_auprc_pct_std_step_0,ptbxl_auprc_value_median_step_1000,ptbxl_auprc_value_std_step_1000,ptbxl_auprc_pct_median_step_1000,ptbxl_auprc_pct_std_step_1000,ptbxl_auprc_value_median_step_2000,ptbxl_auprc_value_std_step_2000,ptbxl_auprc_pct_median_step_2000,ptbxl_auprc_pct_std_step_2000,ptbxl_auprc_value_median_step_5000,ptbxl_auprc_value_std_step_5000,ptbxl_auprc_pct_median_step_5000,ptbxl_auprc_pct_std_step_5000,ptbxl_auprc_value_median_step_10000,ptbxl_auprc_value_std_step_10000,ptbxl_auprc_pct_median_step_10000,ptbxl_auprc_pct_std_step_10000,ptbxl_auprc_value_median_step_15000,ptbxl_auprc_value_std_step_15000,ptbxl_auprc_pct_median_step_15000,ptbxl_auprc_pct_std_step_15000,ptbxl_auprc_value_median_step_20000,ptbxl_auprc_value_std_step_20000,ptbxl_auprc_pct_median_step_20000,ptbxl_auprc_pct_std_step_20000,aiono_auprc_value_median_step_0,aiono_auprc_value_std_step_0,aiono_auprc_pct_median_step_0,aiono_auprc_pct_std_step_0,aiono_auprc_value_median_step_1000,aiono_auprc_value_std_step_1000,aiono_auprc_pct_median_step_1000,aiono_auprc_pct_std_step_1000,aiono_auprc_value_median_step_2000,aiono_auprc_value_std_step_2000,aiono_auprc_pct_median_step_2000,aiono_auprc_pct_std_step_2000,aiono_auprc_value_median_step_5000,aiono_auprc_value_std_step_5000,aiono_auprc_pct_median_step_5000,aiono_auprc_pct_std_step_5000,aiono_auprc_value_median_step_10000,aiono_auprc_value_std_step_10000,aiono_auprc_pct_median_step_10000,aiono_auprc_pct_std_step_10000,aiono_auprc_value_median_step_15000,aiono_auprc_value_std_step_15000,aiono_auprc_pct_median_step_15000,aiono_auprc_pct_std_step_15000,aiono_auprc_value_median_step_20000,aiono_auprc_value_std_step_20000,aiono_auprc_pct_median_step_20000,aiono_auprc_pct_std_step_20000
JEPA,CLS,JEPA (CLS),0.18201759872718518,0.0034853889972720434,0.0,0.0,0.20322507001945458,0.0052438614302019034,20.4972754375405,4.684805280185454,0.23204298816398986,0.005602870117886349,44.18413973801135,7.036816437873988,0.26236348678531635,0.004724384674136654,76.08395505485143,7.779194982804043,0.2819730625146204,0.007075012866317492,90.40459896361455,7.947492730985492,0.2885554931394172,0.009328594503437568,97.60198833226409,3.750475633131909,0.2872715398209311,0.00983443231990456,100.0,0.0,0.40480767416534136,0.004473258814509126,0.0,0.0,0.40454065441988585,0.005422698357381352,1.6844287847181527,3.3319508024758955,0.4604374386385518,0.02667889260814717,32.218308450960805,11.488263507058358,0.5366147741138443,0.02343874606686369,69.512136355063,8.47027196366773,0.5787665379076021,0.02746138992666566,90.26640622628761,3.176266797269791,0.5925193418449095,0.02862112860067896,98.04114318535122,1.5983925172158833,0.5974959714781429,0.028095942619680656,100.0,0.0
JEPA,Mean,JEPA (Mean),0.19159017977827708,0.004075197886493416,0.0,0.0,0.20502734044432175,0.003430565840696265,14.047295626080624,3.6643032357531204,0.23279406824328128,0.004465897487757531,39.131802018026484,3.418173448128414,0.2698347207951707,0.0041931016986138285,73.80303818730629,4.452717698080518,0.288809208945365,0.004455223106771105,91.38458338530903,4.937584483266731,0.2929777074716402,0.0038432048035686515,96.01313170918924,5.699561526977764,0.2980363734254887,0.00526636641954451,100.0,0.0,0.40648371964623353,0.004082635075307882,0.0,0.0,0.41880581607306433,0.0054190193444839324,6.751456607941138,3.215092695732481,0.4673345540345899,0.015108583972960976,34.30264757874811,8.271293326542152,0.5322510739323832,0.019986977009273592,69.8549234665747,7.459046186586903,0.5567538921579259,0.019429078456150918,88.08180522101624,5.825718489444919,0.5690696825249006,0.017925901135949097,96.56187246533875,3.144468592800307,0.5755442723953165,0.01647082816179686,100.0,0.0
NEPA,,NEPA,0.1693079774527384,0.003333120103078971,0.0,0.0,0.19406246852952808,0.00638596532863991,25.924200258288487,6.708197856002064,0.24167900595595077,0.006526833711995585,74.2904387602793,6.744496876321902,0.26644914177846934,0.004188392161250824,95.00732296431052,2.48489813897323,0.2702547013817629,0.00655930228123069,98.40060211927906,3.196678646495314,0.27115254341168593,0.005538988538969047,98.47361254149658,1.9172425009028424,0.2724550446579238,0.005272389422876451,100.0,0.0,0.4066706467881095,0.007116857249497067,0.0,0.0,0.519648042105922,0.006025859977848642,106.10095272558392,7.002830898188543,0.5367506711748028,0.0038384383755136866,124.42183078048947,8.95132535208637,0.5131244262615442,0.003061710520753106,101.8518910593229,6.007271684869313,0.5055874295747346,0.004786696194829008,91.05168620589984,5.768905018891705,0.5093806839711215,0.005933077632375166,97.6174673411956,5.079877413043306,0.5130387211806349,0.006600891498422573,100.0,0.0
NEPA,+Proj,NEPA +Proj,0.1693079774527384,0.003333120103078971,0.0,0.0,0.17947564794976412,0.003862881530818092,10.627618363567269,3.552141726387389,0.2017908471604392,0.008650840028357107,36.145557689526555,9.444057656765585,0.24883098568604445,0.008071950330951585,82.91068369410155,6.000538315932991,0.26497325448975595,0.005908196160854883,97.3002003905578,3.745048474556924,0.2647460840705427,0.007774281999136037,97.69256870805827,2.538219721938838,0.2659419165238236,0.008775873522643526,100.0,0.0,0.4066706467881095,0.007116857249497067,0.0,0.0,0.5293985074195837,0.0033348542050717616,61.02854945793699,3.79504089837335,0.555052728775573,0.0029244763778428135,72.10687343614453,3.2634921098346505,0.5737239735936588,0.005413023065087569,81.5501097718361,3.9212882803382167,0.5911434295295239,0.005498917189273433,90.10970374207062,1.7592032619558675,0.6059564728524107,0.008212665303051214,97.8457999549741,1.303699032968215,0.6118155561094772,0.0077032433202694145,100.0,0.0
LeNEPA,T20 L0-8,LeNEPA (T20 L0-8),0.1693079774527384,0.003333120103078971,0.0,0.0,0.23414205250406633,0.0038982188080808836,53.65211628165971,4.59812705648575,0.2700149515277579,0.005940408837568134,85.8428170359887,8.32019043474198,0.28844034110563194,0.004198029249752024,100.11111035145998,4.915509722359996,0.2898463158784742,0.005452071053243511,101.02824165671447,2.0635555314999454,0.28669665175816067,0.0057360470526387685,99.58561590146405,1.360118576367228,0.2872750785405893,0.006774908398234231,100.0,0.0,0.4066706467881095,0.007116857249497067,0.0,0.0,0.5987749697553113,0.002801363877919733,78.6735195302735,2.035496912946725,0.6020355870002313,0.002465993060853182,80.72985334392968,1.759042744737851,0.6192164717545213,0.0041125519431010485,87.23430991844569,2.2629349359468827,0.6409782429991113,0.005393621455371667,96.57350124353258,1.2838828124188304,0.6471307570566689,0.002789500492777019,98.56356319455918,1.0164950164529207,0.6507060599876676,0.0040116603294294475,100.0,0.0
LeNEPA,BRI20 L0-8,LeNEPA (BRI20 L0-8),0.1693079774527384,0.003333120103078971,0.0,0.0,0.21141944388393438,0.004177397019829907,39.56031404452449,3.511158906865594,0.2301354800164721,0.00557876583328332,54.86881242709015,6.220246661647829,0.25700228662917246,0.005616462088549054,79.99565767001111,6.644491839467954,0.2726106743072562,0.0032526970861653562,93.68361470019684,4.107758112601405,0.27538547542306613,0.006236297693426369,98.43859985583623,1.9947177743461828,0.2781560024343191,0.0067318108646743065,100.0,0.0,0.4066706467881095,0.007116857249497067,0.0,0.0,0.574103127643301,0.003096609175875159,80.70559122051709,1.6051326705519096,0.5809462041728208,0.004445852616867855,83.9042602584425,2.8006076318674253,0.5957744612786549,0.003096348036206249,91.66752965465997,1.0738050260859886,0.6054296733008933,0.003966705861119868,96.46241741351889,0.7891215516246444,0.6124593505425353,0.0037082063037652525,99.57849154378431,1.7468099715266818,0.6123671559188135,0.00467888736416561,100.0,0.0
