family,config,config_label,ptbxl_auroc_value_median_step_0,ptbxl_auroc_value_std_step_0,ptbxl_auroc_pct_median_step_0,ptbxl_auroc_pct_std_step_0,ptbxl_auroc_value_median_step_1000,ptbxl_auroc_value_std_step_1000,ptbxl_auroc_pct_median_step_1000,ptbxl_auroc_pct_std_step_1000,ptbxl_auroc_value_median_step_2000,ptbxl_auroc_value_std_step_2000,ptbxl_auroc_pct_median_step_2000,ptbxl_auroc_pct_std_step_2000,ptbxl_auroc_value_median_step_5000,ptbxl_auroc_value_std_step_5000,ptbxl_auroc_pct_median_step_5000,ptbxl_auroc_pct_std_step_5000,ptbxl_auroc_value_median_step_10000,ptbxl_auroc_value_std_step_10000,ptbxl_auroc_pct_median_step_10000,ptbxl_auroc_pct_std_step_10000,ptbxl_auroc_value_median_step_15000,ptbxl_auroc_value_std_step_15000,ptbxl_auroc_pct_median_step_15000,ptbxl_auroc_pct_std_step_15000,ptbxl_auroc_value_median_step_20000,ptbxl_auroc_value_std_step_20000,ptbxl_auroc_pct_median_step_20000,ptbxl_auroc_pct_std_step_20000,aiono_auroc_value_median_step_0,aiono_auroc_value_std_step_0,aiono_auroc_pct_median_step_0,aiono_auroc_pct_std_step_0,aiono_auroc_value_median_step_1000,aiono_auroc_value_std_step_1000,aiono_auroc_pct_median_step_1000,aiono_auroc_pct_std_step_1000,aiono_auroc_value_median_step_2000,aiono_auroc_value_std_step_2000,aiono_auroc_pct_median_step_2000,aiono_auroc_pct_std_step_2000,aiono_auroc_value_median_step_5000,aiono_auroc_value_std_step_5000,aiono_auroc_pct_median_step_5000,aiono_auroc_pct_std_step_5000,aiono_auroc_value_median_step_10000,aiono_auroc_value_std_step_10000,aiono_auroc_pct_median_step_10000,aiono_auroc_pct_std_step_10000,aiono_auroc_value_median_step_15000,aiono_auroc_value_std_step_15000,aiono_auroc_pct_median_step_15000,aiono_auroc_pct_std_step_15000,aiono_auroc_value_median_step_20000,aiono_auroc_value_std_step_20000,aiono_auroc_pct_median_step_20000,aiono_auroc_pct_std_step_20000
JEPA,CLS,JEPA (CLS),0.8004564823542367,0.005469743533477751,0.0,0.0,0.8146602767740787,0.006707706041181944,17.20714460121679,10.888671930397045,0.8444257075030126,0.007945613750763155,51.27975713468102,9.31024113096512,0.8704989912337235,0.0043704879291891685,80.03986330282467,5.330715590056236,0.8857507918272606,0.004267174109891398,94.66754583861253,3.291793091721115,0.8888341323443798,0.0036948967533794513,98.73535779212263,1.8515184803580833,0.8910394978458896,0.003515828379014563,100.0,0.0,0.7728173505248394,0.0030623363410573656,0.0,0.0,0.775858138334528,0.004015415842911554,3.2549311922930855,4.973307446593099,0.8021408047601404,0.010835744876798661,30.081770582029446,7.882273394864905,0.8409642765283891,0.008278321758951093,66.03780300997317,5.775869646020965,0.8709243875123123,0.01332805001021171,90.10033874809292,3.4156969915235353,0.8789216982854888,0.012910405521557672,98.73379829793132,2.071763447243078,0.880091359540349,0.013393005722064538,100.0,0.0
JEPA,Mean,JEPA (Mean),0.8035963541295938,0.005159787077265506,0.0,0.0,0.808970171358155,0.006976731878350137,5.027117926079157,8.093843194324732,0.8467344729856647,0.006659198178152597,50.33361323165899,7.276254626560474,0.8750524095328445,0.0035425018965089586,81.65260765735655,6.083177986565477,0.8889395382065006,0.003558991848738497,98.14993725700973,2.83454708889767,0.8915206813809726,0.0040032133299167895,99.34792286203867,1.716698445203918,0.8918217476511876,0.0034111838862949237,100.0,0.0,0.7700872353704792,0.005025282286954749,0.0,0.0,0.7762015158425777,0.0038768406172666166,4.208131517500206,4.541443833832924,0.7940689725951552,0.0071933111492870645,21.840697870904865,6.653001230082535,0.8395102069176399,0.009800348932139468,66.11857345680968,5.746452814996383,0.86076529210558,0.009686028881354282,87.91715600531018,5.148445798657783,0.8688218624591768,0.007097687224546143,95.78889496872208,2.764746240157254,0.8717014439142876,0.007668116874447831,100.0,0.0
NEPA,,NEPA,0.7650565702844362,0.006531309803696257,0.0,0.0,0.7991184197498471,0.004885675445750573,34.46199528059677,8.512749541401375,0.8348234086607262,0.005478310491052532,73.80620564587844,7.097012135722399,0.8574550983367848,0.003921496029213429,96.65771621948693,3.0573971137997464,0.8577705339491772,0.004358841677353516,98.3366450315979,2.733990444993292,0.8592589269095654,0.003114434754393824,100.50174913579582,1.8335393553509636,0.8598895215540678,0.003918155853590105,100.0,0.0,0.7793217255936038,0.005021273613961429,0.0,0.0,0.8443814609526694,0.0032890094366658106,126.86084476599623,13.58578182849516,0.8513874301776958,0.002700282242240456,140.09727299430205,13.949169212339642,0.8342838874574722,0.002013303459129279,107.37306490858764,9.2803416678106,0.8284601155967215,0.001971093867828886,90.95664797190548,8.208096878875116,0.8299969557920676,0.00298342998614237,97.67234938614463,8.136665170419633,0.8311204154860323,0.004678720800709602,100.0,0.0
NEPA,+Proj,NEPA +Proj,0.7650565702844362,0.006531309803696257,0.0,0.0,0.7851429560477116,0.005753339759460886,22.40774153367515,10.385682098096243,0.8116532145741089,0.008563890023008872,50.275432789165535,11.753484266466746,0.8355029273319106,0.013045346374390206,84.43362293068384,15.78255378520284,0.8503856828671745,0.010039798806322452,95.94162490495007,6.112294679492192,0.8535665443623809,0.009068004132440598,100.02011308750377,4.240094431693754,0.8521321217862086,0.009537709378190746,100.0,0.0,0.7793217255936038,0.005021273613961429,0.0,0.0,0.8478396329136753,0.002307083357758511,57.91649704030798,3.2519978822062274,0.8655751588911822,0.0014896873625627513,72.96470526886266,2.3698657383044437,0.8788345155634494,0.0030589609333288507,85.36242036992786,2.633609884524897,0.889887541107313,0.0029323298972089053,94.01786314311443,1.3490629456608836,0.895548021418686,0.003299357731678833,98.52373216302803,1.3219295288961523,0.8966556371104402,0.002555110479902691,100.0,0.0
LeNEPA,T20 L0-8,LeNEPA (T20 L0-8),0.7650565702844362,0.006531309803696257,0.0,0.0,0.833144315276615,0.004710010679265472,56.802526093279596,5.726485488109264,0.8652820451850245,0.006116337185112894,85.25868594927479,6.770054644666215,0.8760052391866955,0.00492422384531919,94.61964201235418,3.8157251757749022,0.8826305760188455,0.0036333953568340486,100.97780491487654,3.298263921368693,0.8818611108242098,0.0034910727031335713,100.86596975262331,2.017097606788226,0.8813092442977132,0.0031877991875375452,100.0,0.0,0.7793217255936038,0.005021273613961429,0.0,0.0,0.8835626678117843,0.0015835327618961288,73.87913355784997,1.8344756051316566,0.8879209104671006,0.0026547069897572737,76.9966680691092,2.353661630154552,0.9041276382808584,0.0018181275395154125,88.41549038640137,1.8049337913607717,0.915126373368673,0.001242341243527712,96.58477475115772,0.9849111891982287,0.918432613796972,0.0011550665838231354,98.51813960292802,0.8284941007737385,0.920081386044624,0.001506135047118268,100.0,0.0
LeNEPA,BRI20 L0-8,LeNEPA (BRI20 L0-8),0.7650565702844362,0.006531309803696257,0.0,0.0,0.8057281142855267,0.0072579175271560315,42.867357011695574,7.958376393495087,0.8276468700271078,0.004193625704588227,61.63306247413029,5.196923647182955,0.8447191508484218,0.004243189727095299,82.32732260388245,5.358766073487455,0.8603542423710483,0.003333344056382567,96.9956793883077,4.1657841088119705,0.8635825766039872,0.0050198980237252,100.25950959791167,2.034003151388651,0.8631651655529926,0.004521226143539182,100.0,0.0,0.7793217255936038,0.005021273613961429,0.0,0.0,0.8791360634758607,0.001035940980996797,79.59792877900911,1.2121291099779292,0.8869331963056284,0.0018851061723379257,86.11317342992132,1.7436381107365337,0.8954001046983164,0.002032386519735583,93.18838694670401,1.145688242460901,0.9026203968767481,0.0017845995031556241,98.08867544005166,0.6674439257400879,0.9031560146925419,0.001769415301373432,99.73806009655698,0.7958143989138154,0.9042393499247698,0.001629007987142509,100.0,0.0
